TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
69,Peripheral,Cross,0.2643082,True,True,12
70,Peripheral,Uncross,-0.5291979,True,True,8
71,Peripheral,Uncross,-0.5111433,True,False,9
72,Peripheral,Cross,0.2552908,True,True,13
73,Peripheral,Uncross,-0.5872787,True,True,10
74,Peripheral,Uncross,-0.5672426,True,True,11
75,Peripheral,Uncross,-0.5478901,True,True,12
76,Peripheral,Uncross,-0.5291979,True,True,13
77,Peripheral,Cross,0.2465811,True,True,14
78,Peripheral,Cross,0.2381685,True,True,15
79,Peripheral,Cross,0.230043,True,True,16
80,Peripheral,Uncross,-0.5111433,True,True,14
81,Peripheral,Uncross,-0.5111433,True,True,15
82,Peripheral,Cross,0.230043,True,True,17
83,Peripheral,Cross,0.2221947,True,True,18
84,Peripheral,Uncross,-0.4937048,True,True,16
85,Peripheral,Uncross,-0.4937048,True,True,17
86,Peripheral,Cross,0.2221947,True,True,19
87,Peripheral,Uncross,-0.4768612,True,True,18
88,Peripheral,Cross,0.2146141,True,True,20
89,Peripheral,Uncross,-0.4768612,True,True,19
90,Peripheral,Uncross,-0.4605922,True,True,20
91,Peripheral,Uncross,-0.4605922,True,False,21
92,Peripheral,Cross,0.2146141,True,True,21
93,Peripheral,Uncross,-0.4768612,True,True,22
94,Peripheral,Cross,0.2072922,True,True,22
95,Peripheral,Uncross,-0.4768612,True,True,23
96,Peripheral,Cross,0.2072922,True,True,23
97,Peripheral,Uncross,-0.4768612,True,True,24
98,Peripheral,Cross,0.20022,True,True,24
99,Peripheral,Cross,0.20022,True,True,25
100,Peripheral,Uncross,-0.4605922,True,True,25
101,Center,Cross,0.9884959,True,True,1
102,Center,Uncross,-0.9884959,True,True,1
103,Center,Uncross,-0.5672426,True,True,2
104,Center,Cross,0.5672426,True,True,2
105,Center,Uncross,-0.3370064,True,False,3
106,Center,Uncross,-0.5291979,True,True,4
107,Center,Uncross,-0.4605922,True,True,5
108,Center,Cross,0.3370064,True,True,3
109,Center,Cross,0.2072922,True,True,4
110,Center,Cross,0.1275051,True,False,5
111,Center,Uncross,-0.4297005,True,True,6
112,Center,Cross,0.20022,True,False,6
113,Center,Uncross,-0.4008806,True,True,7
114,Center,Uncross,-0.3739937,True,True,8
115,Center,Uncross,-0.3612343,True,True,9
116,Center,Uncross,-0.3489101,True,True,10
117,Center,Uncross,-0.3370064,True,False,11
118,Center,Cross,0.2833096,True,False,7
119,Center,Cross,0.4150405,True,True,8
120,Center,Cross,0.3612343,True,True,9
121,Center,Uncross,-0.3739937,True,True,12
122,Center,Cross,0.3370064,True,False,10
123,Center,Cross,0.4150405,True,True,11
124,Center,Uncross,-0.3612343,True,True,13
125,Center,Uncross,-0.3612343,True,True,14
126,Center,Cross,0.3872039,True,True,12
127,Center,Cross,0.3739937,True,True,13
128,Center,Uncross,-0.3489101,True,False,15
129,Center,Cross,0.3612343,True,False,14
130,Center,Uncross,-0.3739937,True,True,16
131,Center,Cross,0.4150405,True,True,15
132,Center,Uncross,-0.3739937,True,True,17
133,Center,Cross,0.4008806,True,True,16
134,Center,Uncross,-0.3612343,True,True,18
135,Center,Uncross,-0.3612343,True,False,19
136,Center,Uncross,-0.3872039,True,True,20
137,Center,Uncross,-0.3739937,True,True,21
138,Center,Uncross,-0.3739937,True,True,22
139,Center,Cross,0.3872039,True,False,17
140,Center,Cross,0.4297005,True,False,18
141,Center,Cross,0.4937048,True,True,19
142,Center,Cross,0.4768612,True,False,20
143,Center,Uncross,-0.3612343,True,True,23
144,Center,Cross,0.5478901,True,True,21
145,Center,Uncross,-0.3612343,True,False,24
146,Center,Uncross,-0.3739937,True,True,25
147,Center,Cross,0.5291979,True,True,22
148,Center,Cross,0.5111433,True,True,23
149,Center,Cross,0.4937048,True,True,24
150,Center,Cross,0.4768612,True,True,25
151,Peripheral,Cross,0.9884959,True,True,1
152,Peripheral,Cross,0.5672426,True,True,2
153,Peripheral,Cross,0.3370064,True,True,3
154,Peripheral,Cross,0.2072922,True,False,4
155,Peripheral,Cross,0.3255089,True,True,5
156,Peripheral,Cross,0.2833096,True,True,6
157,Peripheral,Uncross,-0.9884959,True,True,1
158,Peripheral,Uncross,-0.5672426,True,True,2
159,Peripheral,Cross,0.2643082,True,True,7
160,Peripheral,Cross,0.2465811,True,True,8
161,Peripheral,Uncross,-0.3370064,True,True,3
162,Peripheral,Cross,0.230043,True,True,9
163,Peripheral,Cross,0.2221947,True,True,10
164,Peripheral,Uncross,-0.2072922,True,False,4
165,Peripheral,Uncross,-0.3255089,True,True,5
166,Peripheral,Uncross,-0.2833096,True,False,6
167,Peripheral,Cross,0.2146141,True,True,11
168,Peripheral,Cross,0.2072922,True,True,12
169,Peripheral,Uncross,-0.3739937,True,False,7
170,Peripheral,Uncross,-0.5111433,True,True,8
171,Peripheral,Uncross,-0.4605922,True,True,9
172,Peripheral,Cross,0.20022,True,True,13
173,Peripheral,Uncross,-0.4297005,True,True,10
174,Peripheral,Cross,0.1933892,True,True,14
175,Peripheral,Uncross,-0.4150405,True,True,11
176,Peripheral,Cross,0.1867913,True,True,15
177,Peripheral,Uncross,-0.4008806,True,True,12
178,Peripheral,Uncross,-0.3872039,True,False,13
179,Peripheral,Cross,0.1804187,True,True,16
180,Peripheral,Cross,0.1804187,True,False,17
181,Peripheral,Uncross,-0.4297005,True,False,14
182,Peripheral,Uncross,-0.4937048,True,True,15
183,Peripheral,Cross,0.1933892,True,False,18
184,Peripheral,Uncross,-0.4768612,True,False,16
185,Peripheral,Uncross,-0.5478901,True,True,17
186,Peripheral,Cross,0.2072922,True,True,19
187,Peripheral,Uncross,-0.5291979,True,True,18
188,Peripheral,Uncross,-0.5111433,True,False,19
189,Peripheral,Uncross,-0.5672426,True,True,20
190,Peripheral,Cross,0.2072922,True,True,20
191,Peripheral,Uncross,-0.5478901,True,False,21
192,Peripheral,Cross,0.20022,True,True,21
193,Peripheral,Uncross,-0.6294989,True,True,22
194,Peripheral,Cross,0.20022,True,True,22
195,Peripheral,Cross,0.1933892,True,True,23
196,Peripheral,Uncross,-0.6080225,True,True,23
197,Peripheral,Uncross,-0.5872787,True,True,24
198,Peripheral,Uncross,-0.5672426,True,True,25
199,Peripheral,Cross,0.1933892,True,True,24
200,Peripheral,Cross,0.1933892,True,False,25
