TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
61,Peripheral,Uncross,-1.304902,True,True,7
62,Peripheral,Cross,0.4605922,True,False,5
63,Peripheral,Cross,0.6294989,True,True,6
64,Peripheral,Uncross,-1.217383,True,True,8
65,Peripheral,Uncross,-1.135733,True,True,9
66,Peripheral,Uncross,-1.096986,True,True,10
67,Peripheral,Cross,0.5672426,True,False,7
68,Peripheral,Uncross,-1.023411,True,True,11
69,Peripheral,Cross,0.7232634,True,True,8
70,Peripheral,Uncross,-0.9884959,True,True,12
71,Peripheral,Cross,0.6747544,True,True,9
72,Peripheral,Cross,0.6294989,True,False,10
73,Peripheral,Uncross,-0.9547716,True,True,13
74,Peripheral,Uncross,-0.9221979,True,True,14
75,Peripheral,Cross,0.7488104,True,False,11
76,Peripheral,Uncross,-0.9221979,True,True,15
77,Peripheral,Cross,0.9221979,True,False,12
78,Peripheral,Cross,1.499268,True,False,13
79,Peripheral,Cross,5.415871,True,True,14
80,Peripheral,Uncross,-0.8907354,True,True,16
81,Peripheral,Cross,3.570786,True,True,15
82,Peripheral,Uncross,-0.8603464,True,True,17
83,Peripheral,Uncross,-0.8309942,True,True,18
84,Peripheral,Uncross,-0.8309942,True,True,19
85,Peripheral,Uncross,-0.8026434,True,True,20
86,Peripheral,Uncross,-0.7752597,True,True,21
87,Peripheral,Uncross,-0.7752597,True,True,22
88,Peripheral,Cross,2.70496,True,True,16
89,Peripheral,Uncross,-0.7488104,True,True,23
90,Peripheral,Uncross,-0.7232634,True,True,24
91,Peripheral,Uncross,-0.4150405,True,False,25
92,Peripheral,Cross,2.354286,True,True,17
93,Peripheral,Cross,2.049075,True,True,18
94,Peripheral,Cross,1.911644,True,True,19
95,Peripheral,Cross,1.783431,True,True,20
96,Peripheral,Cross,1.663817,True,True,21
97,Peripheral,Cross,1.607053,True,True,22
98,Peripheral,Cross,1.552225,True,True,23
99,Peripheral,Cross,1.499268,True,True,24
100,Peripheral,Cross,1.448118,True,True,25
101,Center,Uncross,-0.9884959,True,True,1
102,Center,Uncross,-0.5672426,True,True,2
103,Center,Uncross,-0.3370064,True,True,3
104,Center,Cross,0.9884959,True,True,1
105,Center,Uncross,-0.2072922,True,False,4
106,Center,Cross,0.5672426,True,True,2
107,Center,Uncross,-0.3255089,True,False,5
108,Center,Cross,0.3370064,True,True,3
109,Center,Cross,0.2072922,True,True,4
110,Center,Uncross,-0.4768612,True,False,6
111,Center,Uncross,-0.698588,True,True,7
112,Center,Cross,0.1275051,True,False,5
113,Center,Uncross,-0.6080225,True,True,8
114,Center,Cross,0.20022,True,True,6
115,Center,Uncross,-0.5672426,True,True,9
116,Center,Uncross,-0.5291979,True,True,10
117,Center,Uncross,-0.5111433,True,True,11
118,Center,Cross,0.1742633,True,True,7
119,Center,Cross,0.1625756,True,True,8
120,Center,Uncross,-0.4937048,True,True,12
121,Center,Cross,0.1516717,True,True,9
122,Center,Cross,0.1414991,True,True,10
123,Center,Uncross,-0.4768612,True,True,13
124,Center,Uncross,-0.4605922,True,True,14
125,Center,Cross,0.1366716,True,False,11
126,Center,Cross,0.157029,True,True,12
127,Center,Uncross,-0.4448783,True,True,15
128,Center,Uncross,-0.4448783,True,False,16
129,Center,Uncross,-0.4768612,True,False,17
130,Center,Cross,0.1516717,True,True,13
131,Center,Uncross,-0.5291979,True,True,18
132,Center,Cross,0.1464971,True,True,14
133,Center,Cross,0.1414991,True,False,15
134,Center,Uncross,-0.5111433,True,True,19
135,Center,Cross,0.157029,True,True,16
136,Center,Uncross,-0.4937048,True,True,20
137,Center,Uncross,-0.4937048,True,True,21
138,Center,Cross,0.1516717,True,False,17
139,Center,Uncross,-0.4768612,True,True,22
140,Center,Cross,0.168318,True,False,18
141,Center,Uncross,-0.4768612,True,True,23
142,Center,Uncross,-0.4768612,True,True,24
143,Center,Uncross,-0.4605922,True,False,25
144,Center,Cross,0.1867913,True,True,19
145,Center,Cross,0.1804187,True,False,20
146,Center,Cross,0.20022,True,False,21
147,Center,Cross,0.230043,True,True,22
148,Center,Cross,0.2221947,True,True,23
149,Center,Cross,0.2146141,True,True,24
150,Center,Cross,0.2072922,True,True,25
151,Peripheral,Cross,0.9884959,True,False,1
152,Peripheral,Cross,3.827495,True,True,2
153,Peripheral,Cross,2.523539,True,True,3
154,Peripheral,Uncross,-0.9884959,True,True,1
155,Peripheral,Cross,1.911644,True,True,4
156,Peripheral,Cross,1.607053,True,True,5
157,Peripheral,Uncross,-0.5672426,True,True,2
158,Peripheral,Uncross,-0.3370064,True,True,3
159,Peripheral,Uncross,-0.2072922,True,True,4
160,Peripheral,Cross,1.398713,True,False,6
161,Peripheral,Cross,1.783431,True,False,7
162,Peripheral,Uncross,-0.1275051,True,True,5
163,Peripheral,Uncross,-0.1,True,True,6
164,Peripheral,Cross,2.354286,True,True,8
165,Peripheral,Uncross,-0.1,True,False,7
166,Peripheral,Cross,2.121452,True,True,9
167,Peripheral,Uncross,-0.1275051,True,False,8
168,Peripheral,Uncross,-0.1804187,True,False,9
169,Peripheral,Cross,2.049075,True,True,10
170,Peripheral,Uncross,-0.2552908,True,True,10
171,Peripheral,Uncross,-0.230043,True,True,11
172,Peripheral,Uncross,-0.2146141,True,True,12
173,Peripheral,Cross,1.911644,True,True,11
174,Peripheral,Cross,1.846425,True,True,12
175,Peripheral,Cross,1.846425,True,True,13
176,Peripheral,Cross,1.783431,True,True,14
177,Peripheral,Cross,1.722586,True,True,15
178,Peripheral,Cross,1.663817,True,True,16
179,Peripheral,Cross,1.663817,True,True,17
180,Peripheral,Cross,1.607053,True,True,18
181,Peripheral,Uncross,-0.20022,True,True,13
182,Peripheral,Uncross,-0.1933892,True,False,14
183,Peripheral,Uncross,-0.2221947,True,True,15
184,Peripheral,Uncross,-0.2146141,True,True,16
185,Peripheral,Uncross,-0.2072922,True,False,17
186,Peripheral,Cross,1.607053,True,True,19
187,Peripheral,Cross,1.552225,True,True,20
188,Peripheral,Uncross,-0.230043,True,True,18
189,Peripheral,Cross,1.552225,True,True,21
190,Peripheral,Cross,1.499268,True,True,22
191,Peripheral,Uncross,-0.2221947,True,False,19
192,Peripheral,Uncross,-0.2465811,True,True,20
193,Peripheral,Uncross,-0.2465811,True,True,21
194,Peripheral,Cross,1.499268,True,True,23
195,Peripheral,Uncross,-0.2381685,True,True,22
196,Peripheral,Uncross,-0.230043,True,False,23
197,Peripheral,Uncross,-0.2552908,True,False,24
198,Peripheral,Uncross,-0.2833096,True,True,25
199,Peripheral,Cross,1.499268,True,True,24
200,Peripheral,Cross,1.448118,True,True,25
